index	query
000708	"stats":[{"type":"and","filters":[{"id":"pseudo.pseudo_has_influence_count","value":{"min":2,"max":2}}]},{"type":"and","filters":[{"id":"explicit.stat_3801128794"},{"id":"explicit.stat_656461285"}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"type_filters":{"filters":{"rarity":{"option":"rare"},"category":{"option":"accessory.amulet"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}}
000709	"stats":[{"type":"and","filters":[{"id":"pseudo.pseudo_has_influence_count","value":{"min":2,"max":2}}]},{"type":"and","filters":[{"id":"explicit.stat_2867050084"},{"id":"explicit.stat_2587176568"}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"type_filters":{"filters":{"rarity":{"option":"rare"},"category":{"option":"accessory.amulet"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}}
000710	"stats":[{"type":"and","filters":[{"id":"pseudo.pseudo_has_influence_count","value":{"min":2,"max":2}}]},{"type":"and","filters":[{"id":"explicit.stat_2341269061"},{"id":"explicit.stat_2587176568"}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"type_filters":{"filters":{"rarity":{"option":"rare"},"category":{"option":"accessory.amulet"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}}
000711	"stats":[{"type":"and","filters":[{"id":"pseudo.pseudo_has_influence_count","value":{"min":2,"max":2}}]},{"type":"and","filters":[{"id":"explicit.stat_2410613176"},{"id":"explicit.stat_2587176568"}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"type_filters":{"filters":{"rarity":{"option":"rare"},"category":{"option":"accessory.amulet"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}}
000712	"stats":[{"type":"and","filters":[{"id":"pseudo.pseudo_has_influence_count","value":{"min":2,"max":2}}]},{"type":"and","filters":[{"id":"explicit.stat_3511815065"},{"id":"explicit.stat_2587176568"}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"type_filters":{"filters":{"rarity":{"option":"rare"},"category":{"option":"accessory.amulet"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}}
000713	"stats":[{"type":"and","filters":[{"id":"pseudo.pseudo_has_influence_count","value":{"min":2,"max":2}}]},{"type":"and","filters":[{"id":"explicit.stat_3143208761"},{"id":"explicit.stat_656461285"}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"type_filters":{"filters":{"rarity":{"option":"rare"},"category":{"option":"accessory.amulet"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}}
000714	"stats":[{"type":"and","filters":[{"id":"pseudo.pseudo_has_influence_count","value":{"min":2,"max":2}}]},{"type":"and","filters":[{"id":"explicit.stat_3143208761"},{"id":"explicit.stat_4139681126"}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"type_filters":{"filters":{"rarity":{"option":"rare"},"category":{"option":"accessory.amulet"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}}
000715	"stats":[{"type":"and","filters":[{"id":"pseudo.pseudo_has_influence_count","value":{"min":2,"max":2}}]},{"type":"and","filters":[{"id":"explicit.stat_3143208761"},{"id":"explicit.stat_656461285","disabled":true},{"id":"explicit.stat_4139681126","disabled":true},{"id":"explicit.stat_734614379"}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"type_filters":{"filters":{"rarity":{"option":"rare"},"category":{"option":"accessory.amulet"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}}
000716	"stats":[{"type":"and","filters":[{"id":"pseudo.pseudo_has_influence_count","value":{"min":2,"max":2}}]},{"type":"and","filters":[{"id":"explicit.stat_2587176568"},{"id":"explicit.stat_1078455967"}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"type_filters":{"filters":{"rarity":{"option":"rare"},"category":{"option":"accessory.amulet"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}}
000717	"stats":[{"type":"and","filters":[{"id":"pseudo.pseudo_has_influence_count","value":{"min":2,"max":2}}]},{"type":"and","filters":[{"id":"explicit.stat_2587176568"},{"id":"explicit.stat_1078455967","disabled":true},{"id":"explicit.stat_493812998"}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"type_filters":{"filters":{"rarity":{"option":"rare"},"category":{"option":"accessory.amulet"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}}
000718	"stats":[{"type":"and","filters":[{"id":"pseudo.pseudo_has_influence_count","value":{"min":2,"max":2}}]},{"type":"and","filters":[{"id":"explicit.stat_1950806024","value":{"min":13}},{"id":"explicit.stat_493812998"}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"type_filters":{"filters":{"rarity":{"option":"rare"},"category":{"option":"accessory.amulet"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}}
000719	"stats":[{"type":"and","filters":[{"id":"pseudo.pseudo_has_influence_count","value":{"min":2,"max":2}}]},{"type":"and","filters":[{"id":"explicit.stat_369494213","value":{"min":12}},{"id":"explicit.stat_2653955271"}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"type_filters":{"filters":{"rarity":{"option":"rare"},"category":{"option":"accessory.amulet"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}}
000720	"stats":[{"type":"and","filters":[{"id":"pseudo.pseudo_has_influence_count","value":{"min":2,"max":2}}]},{"type":"and","filters":[{"id":"explicit.stat_1652515349"},{"id":"explicit.stat_493812998"}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"type_filters":{"filters":{"rarity":{"option":"rare"},"category":{"option":"accessory.amulet"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}}
000721	"stats":[{"type":"and","filters":[{"id":"pseudo.pseudo_has_influence_count","value":{"min":2,"max":2}}]},{"type":"and","filters":[{"id":"explicit.stat_2428829184"},{"id":"explicit.stat_493812998"}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"type_filters":{"filters":{"rarity":{"option":"rare"},"category":{"option":"accessory.amulet"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}}
000722	"stats":[{"type":"and","filters":[{"id":"pseudo.pseudo_has_influence_count","value":{"min":2,"max":2}}]},{"type":"and","filters":[{"id":"explicit.stat_4055307827","value":{"min":13}},{"id":"explicit.stat_146924886"}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"type_filters":{"filters":{"rarity":{"option":"rare"},"category":{"option":"accessory.amulet"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}}
000723	"stats":[{"type":"and","filters":[{"id":"pseudo.pseudo_has_influence_count","value":{"min":2,"max":2}}]},{"type":"and","filters":[{"id":"explicit.stat_4055307827","value":{"min":13}},{"id":"explicit.stat_493812998"}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"type_filters":{"filters":{"rarity":{"option":"rare"},"category":{"option":"accessory.amulet"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}}
000724	"stats":[{"type":"and","filters":[{"id":"pseudo.pseudo_has_influence_count","value":{"min":2,"max":2}}]},{"type":"and","filters":[{"id":"explicit.stat_1314617696","value":{"min":13}},{"id":"explicit.stat_619213329"}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"type_filters":{"filters":{"rarity":{"option":"rare"},"category":{"option":"accessory.amulet"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}}
000725	"stats":[{"type":"and","filters":[{"id":"pseudo.pseudo_has_influence_count","value":{"min":2,"max":2}}]},{"type":"and","filters":[{"id":"explicit.stat_1147690586"},{"id":"explicit.stat_493812998"}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"type_filters":{"filters":{"rarity":{"option":"rare"},"category":{"option":"accessory.amulet"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}}
000726	"stats":[{"type":"and","filters":[{"id":"pseudo.pseudo_has_influence_count","value":{"min":2,"max":2}}]},{"type":"and","filters":[{"id":"explicit.stat_1147690586"},{"id":"explicit.stat_146924886"}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"type_filters":{"filters":{"rarity":{"option":"rare"},"category":{"option":"accessory.amulet"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}}
000727	"stats":[{"type":"and","filters":[{"id":"pseudo.pseudo_has_influence_count","value":{"min":2,"max":2}}]},{"type":"and","filters":[{"id":"explicit.stat_1078455967"},{"id":"explicit.stat_493812998"}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"type_filters":{"filters":{"rarity":{"option":"rare"},"category":{"option":"accessory.amulet"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}}
000728	"stats":[{"type":"and","filters":[{"id":"pseudo.pseudo_has_influence_count","value":{"min":2,"max":2}}]},{"type":"and","filters":[{"id":"explicit.stat_1078455967"},{"id":"explicit.stat_146924886"}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"type_filters":{"filters":{"rarity":{"option":"rare"},"category":{"option":"accessory.amulet"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}}
000729	"stats":[{"type":"and","filters":[{"id":"pseudo.pseudo_has_influence_count","value":{"min":2,"max":2}}]},{"type":"and","filters":[{"id":"explicit.stat_3835483564"},{"id":"explicit.stat_493812998"}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"type_filters":{"filters":{"rarity":{"option":"rare"},"category":{"option":"accessory.amulet"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}}
000730	"stats":[{"type":"and","filters":[{"id":"pseudo.pseudo_has_influence_count","value":{"min":1}}]},{"type":"and","filters":[{"id":"explicit.stat_2339012908"},{"id":"explicit.stat_619213329"}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"type_filters":{"filters":{"rarity":{"option":"rare"},"category":{"option":"accessory.amulet"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}}
000731	"stats":[{"type":"and","filters":[{"id":"pseudo.pseudo_has_influence_count","value":{"min":2}}]},{"type":"and","filters":[{"id":"explicit.stat_146924886"},{"id":"explicit.stat_619213329"}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"type_filters":{"filters":{"rarity":{"option":"rare"},"category":{"option":"accessory.amulet"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}}
000732	"stats":[{"type":"and","filters":[{"id":"pseudo.pseudo_has_influence_count","value":{"min":2}}]},{"type":"and","filters":[{"id":"explicit.stat_146924886"},{"id":"explicit.stat_599749213"}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"type_filters":{"filters":{"rarity":{"option":"rare"},"category":{"option":"accessory.amulet"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}}
000733	"stats":[{"type":"and","filters":[{"id":"pseudo.pseudo_has_influence_count","value":{"min":2}}]},{"type":"and","filters":[{"id":"explicit.stat_493812998"},{"id":"explicit.stat_619213329"}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"type_filters":{"filters":{"rarity":{"option":"rare"},"category":{"option":"accessory.amulet"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}}
000734	"stats":[{"type":"and","filters":[{"id":"pseudo.pseudo_has_influence_count","value":{"min":2}}]},{"type":"and","filters":[{"id":"explicit.stat_493812998"},{"id":"explicit.stat_599749213"}]}],"filters":{"misc_filters":{"filters":{"corrupted":{"option":"false"}}},"type_filters":{"filters":{"rarity":{"option":"rare"},"category":{"option":"accessory.amulet"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}}
000736	"stats":[{"type":"and","filters":[{"id":"pseudo.pseudo_has_influence_count","value":{"min":2,"max":2}}]},{"type":"and","filters":[{"id":"explicit.stat_1662717006"},{"id":"explicit.stat_3556824919"}]}],"filters":{"misc_filters":{"filters":{"mirrored":{"option":"false"},"corrupted":{"option":"false"}}},"type_filters":{"filters":{"category":{"option":"accessory.ring"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}}
000737	"stats":[{"type":"and","filters":[{"id":"pseudo.pseudo_has_influence_count","value":{"min":2,"max":2}}]},{"type":"and","filters":[{"id":"explicit.stat_1662717006"},{"id":"explicit.stat_3648858570"}]},{"type":"not","filters":[{"id":"explicit.stat_3556824919"}],"disabled":true}],"filters":{"misc_filters":{"filters":{"mirrored":{"option":"false"},"corrupted":{"option":"false"}}},"type_filters":{"filters":{"category":{"option":"accessory.ring"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}}
000738	"stats":[{"type":"and","filters":[{"id":"pseudo.pseudo_has_influence_count","value":{"min":2,"max":2}}]},{"type":"and","filters":[{"id":"explicit.stat_1662717006"},{"id":"explicit.stat_426847518"}]},{"type":"not","filters":[{"id":"explicit.stat_3556824919"}],"disabled":true}],"filters":{"misc_filters":{"filters":{"mirrored":{"option":"false"},"corrupted":{"option":"false"}}},"type_filters":{"filters":{"category":{"option":"accessory.ring"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}}
000739	"stats":[{"type":"and","filters":[{"id":"pseudo.pseudo_has_influence_count","value":{"min":2,"max":2}}]},{"type":"and","filters":[{"id":"explicit.stat_2885144362"},{"id":"explicit.stat_1917107159"}]},{"type":"not","filters":[{"id":"explicit.stat_3556824919"}],"disabled":true}],"filters":{"misc_filters":{"filters":{"mirrored":{"option":"false"},"corrupted":{"option":"false"}}},"type_filters":{"filters":{"category":{"option":"accessory.ring"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}}
000740	"stats":[{"type":"and","filters":[{"id":"pseudo.pseudo_has_influence_count","value":{"min":2,"max":2}}]},{"type":"and","filters":[{"id":"explicit.stat_2018035324","value":{"min":13}},{"id":"explicit.stat_2764915899"}]},{"type":"not","filters":[{"id":"explicit.stat_1917107159"}],"disabled":true}],"filters":{"misc_filters":{"filters":{"mirrored":{"option":"false"},"corrupted":{"option":"false"}}},"type_filters":{"filters":{"category":{"option":"accessory.ring"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}}
000741	"stats":[{"type":"and","filters":[{"id":"pseudo.pseudo_has_influence_count","value":{"min":2,"max":2}}]},{"type":"and","filters":[{"id":"explicit.stat_2018035324","value":{"min":13}},{"id":"explicit.stat_3967845372"}]},{"type":"not","filters":[{"id":"explicit.stat_1917107159"}],"disabled":true}],"filters":{"misc_filters":{"filters":{"mirrored":{"option":"false"},"corrupted":{"option":"false"}}},"type_filters":{"filters":{"category":{"option":"accessory.ring"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}}
000742	"stats":[{"type":"and","filters":[{"id":"pseudo.pseudo_has_influence_count","value":{"min":2,"max":2}}]},{"type":"and","filters":[{"id":"explicit.stat_2018035324","value":{"min":13}},{"id":"explicit.stat_2028847114"}]}],"filters":{"misc_filters":{"filters":{"mirrored":{"option":"false"},"corrupted":{"option":"false"}}},"type_filters":{"filters":{"category":{"option":"accessory.ring"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}}
000743	"stats":[{"type":"and","filters":[{"id":"pseudo.pseudo_has_influence_count","value":{"min":2,"max":2}}]},{"type":"and","filters":[{"id":"explicit.stat_3556824919","value":{"min":17}}]},{"type":"not","filters":[{"id":"explicit.stat_3924520095"}],"disabled":true},{"type":"count","filters":[{"id":"explicit.stat_2028847114"},{"id":"explicit.stat_426847518"},{"id":"explicit.stat_338121249"},{"id":"explicit.stat_710372469"},{"id":"explicit.stat_3967845372"},{"id":"explicit.stat_3924520095"}],"value":{"min":1}}],"filters":{"misc_filters":{"filters":{"mirrored":{"option":"false"},"corrupted":{"option":"false"}}},"type_filters":{"filters":{"category":{"option":"accessory.ring"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}}
000744	"stats":[{"type":"and","filters":[{"id":"pseudo.pseudo_has_influence_count","value":{"min":2,"max":2}}]},{"type":"and","filters":[{"id":"explicit.stat_3924520095"},{"id":"explicit.stat_1002362373"}]},{"type":"not","filters":[{"id":"explicit.stat_3556824919"}],"disabled":true}],"filters":{"misc_filters":{"filters":{"mirrored":{"option":"false"},"corrupted":{"option":"false"}}},"type_filters":{"filters":{"category":{"option":"accessory.ring"}}},"trade_filters":{"filters":{"indexed":{"option":"1week"}}}}
